layer_num,layer_name,layer_type,mean,std,min,max,percentile_1,percentile_2,percentile_5,percentile_95,percentile_98,percentile_99,percentile_99.5
3,diffusion_model.time_embed.0,Linear,-0.0867021,0.7947667,-6.0737653,6.4685793,-4.394425868988037,-1.560346007347107,-1.237529444694519,0.05355678517371394,0.07029517740011215,2.9154062271118164,4.249643325805664
5,diffusion_model.time_embed.2,Linear,-0.012562224,0.36036354,-5.7843127,4.8367352,-0.8647481203079224,-0.022905725985765457,-0.017208271007984877,0.014549248246476035,0.02107745222747326,0.023438485339283943,0.08464103192090988
8,diffusion_model.input_blocks.0.0,Conv2d,0.004031194,0.35229945,-3.8531191,3.9226735,-0.9147957569360733,-0.7590922713279724,-0.5648301243782043,0.5568057835102079,0.7351666688919067,0.8756507205963113,1.0265101957321194
14,diffusion_model.input_blocks.1.0.in_layers.2,Conv2d,-0.10005395,0.80645007,-10.563072,7.141512,-2.5971968030929564,-2.0859994888305664,-1.4696806728839875,1.059693133831024,1.4626110792160034,1.7775059580802883,2.0896973693370846
18,diffusion_model.input_blocks.1.0.emb_layers.1,Linear,-0.1153774,1.8502754,-13.887382,3.9755495,-9.850211143493652,-5.6783447265625,-2.6088380575180046,1.4435585021972652,1.8915208578109741,2.2138075828552246,3.2390847206115723
23,diffusion_model.input_blocks.1.0.out_layers.3,Conv2d,-0.11957217,0.5826327,-7.0830517,3.091337,-2.749951009750366,-1.9427012205123901,-0.8004668503999708,0.5270070970058439,0.7026116251945496,0.8428338372707364,1.0041877794265774
27,diffusion_model.input_blocks.1.1.proj_in,Linear,-0.00028684488,0.18988642,-2.0710397,1.7148395,-0.5002957206964492,-0.3818180561065674,-0.2812613323330879,0.28382494002580627,0.377233624458313,0.46170253545045736,0.5764025452733059
31,diffusion_model.input_blocks.1.1.transformer_blocks.0.attn1.to_q,Linear,-0.013398829,1.0701426,-6.0982575,5.8649945,-2.5997310733795165,-2.2568585872650146,-1.7635196626186371,1.7540733635425565,2.252575159072876,2.5984047508239723,2.9192859399318705
32,diffusion_model.input_blocks.1.1.transformer_blocks.0.attn1.to_k,Linear,0.004698399,1.0311947,-5.8831844,5.441691,-2.4566640853881836,-2.149721384048462,-1.6952394545078278,1.6988303661346427,2.142209529876709,2.443167312145233,2.7176636981964126
33,diffusion_model.input_blocks.1.1.transformer_blocks.0.attn1.to_v,Linear,-0.0059654657,0.6318529,-4.203987,4.6542845,-1.6005562579631805,-1.3612011671066284,-1.035700500011444,1.0224531292915342,1.3452683687210083,1.5789050889015195,1.805954434871675
35,diffusion_model.input_blocks.1.1.transformer_blocks.0.attn1.to_out.0,Linear,0.0017285704,0.11293301,-0.85568875,1.319799,-0.27629404693841936,-0.23497425019741058,-0.1808503545820713,0.18145843222737312,0.23302888870239258,0.27198314160108517,0.3143912999331965
40,diffusion_model.input_blocks.1.1.transformer_blocks.0.ff.net.0.proj,Linear,-0.14399774,0.48272407,-6.231867,5.001281,-1.5861675035953522,-1.2939030051231384,-0.9348427683115006,0.5679339200258253,0.7791489148139954,0.9454891955852496,1.1021806275844561
42,diffusion_model.input_blocks.1.1.transformer_blocks.0.ff.net.2,Linear,-0.0088015925,0.2151613,-2.7918403,2.6920202,-0.5375293415784835,-0.4220248955488205,-0.31494707614183426,0.29744152575731264,0.4005922216176988,0.5041054099798195,0.6789294677972822
44,diffusion_model.input_blocks.1.1.transformer_blocks.0.attn2.to_q,Linear,0.03260379,0.34919077,-1.6995372,1.5763334,-0.9481075793504715,-0.7475541830062866,-0.5100935935974121,0.6021197289228428,0.9426096081733704,1.0864916205406174,1.1580508410930668
45,diffusion_model.input_blocks.1.1.transformer_blocks.0.attn2.to_k,Linear,-0.009379578,3.8984172,-25.188126,17.723454,-14.135122861862182,-8.515075054168701,-5.579549312591553,5.455309581756587,8.21731948852539,10.459725780487046,12.81484816074368
